,online_transaction_flg,code,category,transaction_amt,day_of_week,time_of_day,customer_id,day_time
404,offline,5411,Супермаркеты,100,5,Вечер,122927,Пятница Вечер
405,offline,4111,Транспорт,90,5,Вечер,122927,Пятница Вечер
406,offline,5411,Супермаркеты,300,5,День,122927,Пятница День
407,offline,5411,Супермаркеты,100,5,Ночь,122927,Пятница Ночь
408,offline,4111,Транспорт,40,6,День,122927,Суббота День
409,offline,5993,Разные товары,100,6,День,122927,Суббота День
410,offline,5921,Супермаркеты,200,6,Вечер,122927,Суббота Вечер
411,offline,5411,Супермаркеты,100,6,День,122927,Суббота День
412,offline,5411,Супермаркеты,100,6,Вечер,122927,Суббота Вечер
413,offline,4131,Транспорт,70,7,Утро,122927,Воскресенье Утро
414,offline,5411,Супермаркеты,70,7,Утро,122927,Воскресенье Утро
415,offline,5411,Супермаркеты,100,7,Вечер,122927,Воскресенье Вечер
416,offline,5411,Супермаркеты,200,7,Вечер,122927,Воскресенье Вечер
417,offline,5912,Аптеки,100,4,Утро,127726,Четверг Утро
418,offline,5814,Фаст Фуд,400,5,День,127726,Пятница День
419,offline,5411,Супермаркеты,800,6,Вечер,127726,Суббота Вечер
420,offline,5411,Супермаркеты,400,2,Вечер,128877,Вторник Вечер
421,offline,5411,Супермаркеты,100,2,Вечер,128877,Вторник Вечер
422,offline,5541,Топливо,100,3,Вечер,128877,Среда Вечер
423,offline,5541,Топливо,900,3,Вечер,128877,Среда Вечер
424,offline,5814,Фаст Фуд,100,3,Утро,128877,Среда Утро
425,offline,5411,Супермаркеты,50,3,День,128877,Среда День
426,offline,5411,Супермаркеты,100,3,Вечер,128877,Среда Вечер
427,offline,5814,Фаст Фуд,100,4,Вечер,128877,Четверг Вечер
428,offline,5814,Фаст Фуд,400,4,День,128877,Четверг День
429,offline,5814,Фаст Фуд,500,4,Вечер,128877,Четверг Вечер
430,offline,5814,Фаст Фуд,200,4,Вечер,128877,Четверг Вечер
431,offline,5814,Фаст Фуд,90,4,Утро,128877,Четверг Утро
432,offline,5211,Дом/Ремонт,100,5,День,128877,Пятница День
433,offline,7832,Кино,300,5,Вечер,128877,Пятница Вечер
434,offline,5499,Супермаркеты,100,5,Ночь,128877,Пятница Ночь
435,offline,5814,Фаст Фуд,50,5,Вечер,128877,Пятница Вечер
436,offline,5814,Фаст Фуд,600,5,День,128877,Пятница День
437,offline,5814,Фаст Фуд,700,5,Вечер,128877,Пятница Вечер
438,offline,5541,Топливо,1600,6,Вечер,128877,Суббота Вечер
439,offline,5814,Фаст Фуд,300,6,День,128877,Суббота День
440,offline,5814,Фаст Фуд,100,6,День,128877,Суббота День
441,offline,5814,Фаст Фуд,100,6,Утро,128877,Суббота Утро
442,offline,5814,Фаст Фуд,5,6,День,128877,Суббота День
443,offline,5814,Фаст Фуд,90,6,Утро,128877,Суббота Утро
444,offline,5411,Супермаркеты,30,6,День,128877,Суббота День
445,offline,5411,Супермаркеты,50,6,Утро,128877,Суббота Утро
446,offline,5211,Дом/Ремонт,100,7,Утро,128877,Воскресенье Утро
447,offline,5814,Фаст Фуд,400,7,День,128877,Воскресенье День
448,offline,5814,Фаст Фуд,400,7,Утро,128877,Воскресенье Утро
449,offline,5411,Супермаркеты,70,7,День,128877,Воскресенье День
450,offline,5411,Супермаркеты,50,2,День,130095,Вторник День
451,offline,5921,Супермаркеты,100,4,День,130095,Четверг День
452,offline,5999,Разные товары,600,2,Вечер,147852,Вторник Вечер
453,online,5411,Супермаркеты,1200,2,Утро,147852,Вторник Утро
454,offline,5942,Книги,200,2,Вечер,147852,Вторник Вечер
455,offline,5943,Разные товары,200,2,Вечер,147852,Вторник Вечер
456,offline,5814,Фаст Фуд,300,3,День,147852,Среда День
457,online,4121,Транспорт,600,3,Ночь,147852,Среда Ночь
458,offline,5812,Рестораны,300,4,День,147852,Четверг День
459,offline,5814,Фаст Фуд,300,4,День,147852,Четверг День
460,online,5411,Супермаркеты,4200,4,Вечер,147852,Четверг Вечер
461,offline,5651,Одежда/Обувь,10000,4,Утро,147852,Четверг Утро
462,offline,5814,Фаст Фуд,1900,4,Вечер,147852,Четверг Вечер
463,online,5411,Супермаркеты,200,5,Утро,147852,Пятница Утро
464,offline,5814,Фаст Фуд,300,5,День,147852,Пятница День
465,offline,7523,Транспорт,100,6,Вечер,147852,Суббота Вечер
466,offline,5977,Красота,800,6,Вечер,147852,Суббота Вечер
467,offline,5945,Разные товары,70,6,Вечер,147852,Суббота Вечер
468,offline,5651,Одежда/Обувь,500,6,Вечер,147852,Суббота Вечер
469,offline,5814,Фаст Фуд,2900,6,Вечер,147852,Суббота Вечер
470,offline,5912,Аптеки,4900,6,День,147852,Суббота День
471,offline,5691,Одежда/Обувь,23000,6,Вечер,147852,Суббота Вечер
472,online,5411,Супермаркеты,1500,6,День,147852,Суббота День
473,offline,5712,Дом/Ремонт,3300,7,Вечер,147852,Воскресенье Вечер
474,offline,5812,Рестораны,3300,7,Вечер,147852,Воскресенье Вечер
475,offline,5912,Аптеки,1700,1,Вечер,155371,Понедельник Вечер
476,offline,5411,Супермаркеты,600,1,Вечер,155371,Понедельник Вечер
477,online,5411,Супермаркеты,400,1,День,155371,Понедельник День
478,online,5411,Супермаркеты,200,1,Вечер,155371,Понедельник Вечер
479,offline,5411,Супермаркеты,90,2,Утро,155371,Вторник Утро
480,online,5399,Разные товары,300,3,Вечер,155371,Среда Вечер
481,online,5411,Супермаркеты,1200,3,Утро,155371,Среда Утро
482,offline,5411,Супермаркеты,300,3,Вечер,155371,Среда Вечер
483,online,5411,Супермаркеты,100,3,Вечер,155371,Среда Вечер
484,offline,5411,Супермаркеты,100,3,Утро,155371,Среда Утро
485,offline,5411,Супермаркеты,100,3,Вечер,155371,Среда Вечер
486,online,5411,Супермаркеты,500,4,День,155371,Четверг День
487,online,5399,Разные товары,300,4,Вечер,155371,Четверг Вечер
488,online,9399,Госсборы,500,5,Ночь,155371,Пятница Ночь
489,offline,5411,Супермаркеты,200,5,Вечер,155371,Пятница Вечер
490,offline,5691,Одежда/Обувь,11000,6,Вечер,155371,Суббота Вечер
491,online,5411,Супермаркеты,700,6,Утро,155371,Суббота Утро
492,offline,9402,Госсборы,300,7,Вечер,155371,Воскресенье Вечер
493,online,4121,Транспорт,200,7,День,155371,Воскресенье День
494,online,4121,Транспорт,200,7,Утро,155371,Воскресенье Утро
495,offline,4111,Транспорт,100,1,День,223707,Понедельник День
496,offline,5411,Супермаркеты,300,1,Утро,223707,Понедельник Утро
497,offline,5945,Разные товары,700,2,Вечер,223707,Вторник Вечер
498,online,4121,Транспорт,100,2,День,223707,Вторник День
499,online,4121,Транспорт,100,2,День,223707,Вторник День
500,offline,5411,Супермаркеты,2000,2,Вечер,223707,Вторник Вечер
501,offline,5411,Супермаркеты,600,2,Утро,223707,Вторник Утро
502,offline,4131,Транспорт,200,3,Утро,223707,Среда Утро
503,offline,5499,Супермаркеты,1500,3,Вечер,223707,Среда Вечер
504,offline,5411,Супермаркеты,1100,3,Утро,223707,Среда Утро
505,offline,5411,Супермаркеты,1200,3,Вечер,223707,Среда Вечер
506,online,4121,Транспорт,100,4,Вечер,223707,Четверг Вечер
507,offline,5812,Рестораны,300,5,День,223707,Пятница День
508,offline,5411,Супермаркеты,70,5,День,223707,Пятница День
509,offline,4131,Транспорт,200,6,Утро,223707,Суббота Утро
510,offline,5411,Супермаркеты,500,6,Утро,223707,Суббота Утро
511,offline,5912,Аптеки,400,7,Вечер,223707,Воскресенье Вечер
512,online,4121,Транспорт,300,7,День,223707,Воскресенье День
513,online,4121,Транспорт,1000,7,Утро,223707,Воскресенье Утро
514,offline,5411,Супермаркеты,400,7,Вечер,223707,Воскресенье Вечер
515,online,8299,Образование,13000,1,Вечер,224256,Понедельник Вечер
516,online,9399,Госсборы,200,1,Вечер,224256,Понедельник Вечер
517,offline,5912,Аптеки,300,1,Ночь,224256,Понедельник Ночь
518,online,5734,Разные товары,100,1,Утро,224256,Понедельник Утро
519,online,9399,Госсборы,200,1,Вечер,224256,Понедельник Вечер
520,offline,4111,Транспорт,20,1,Вечер,224256,Понедельник Вечер
521,offline,4111,Транспорт,50,2,Утро,224256,Вторник Утро
522,offline,5912,Аптеки,2400,2,День,224256,Вторник День
