online_transaction_flg,code,category,transaction_amt,day_of_week,time_of_day,customer_id
0,5411,Супермаркеты,50,3,Вечер,245057
0,4111,Транспорт,40,4,День,245057
0,4112,Ж/д билеты,100,5,Вечер,245057
0,5912,Аптеки,400,5,Вечер,245057
0,4111,Транспорт,40,5,Вечер,245057
1,4121,Транспорт,200,5,Вечер,245057
1,5814,Фаст Фуд,1400,5,День,245057
0,5211,Дом/Ремонт,900,6,День,245057
0,4131,Транспорт,30,6,Утро,245057
1,4121,Транспорт,1500,6,Вечер,245057
1,3423,Аренда авто,100,6,Утро,245057
0,5411,Супермаркеты,200,6,День,245057
0,4131,Транспорт,30,6,Утро,245057
0,5411,Супермаркеты,700,6,День,245057
1,4121,Транспорт,1200,6,Вечер,245057
0,4131,Транспорт,30,6,Утро,245057
0,4111,Транспорт,100,7,Утро,245057
1,4121,Транспорт,700,7,Вечер,245057
1,4121,Транспорт,1,4,Вечер,279762
0,5411,Супермаркеты,200,4,День,279762
1,4121,Транспорт,40,4,Вечер,279762
0,5411,Супермаркеты,400,4,Вечер,279762
1,4121,Транспорт,300,5,Вечер,279762
0,5411,Супермаркеты,2,5,День,279762
0,5411,Супермаркеты,300,5,День,279762
0,5411,Супермаркеты,600,5,Вечер,279762
0,4131,Транспорт,50,6,Вечер,279762
1,7995,Развлечения,100,6,День,279762
0,4131,Транспорт,50,6,Вечер,279762
1,7995,Развлечения,100,6,День,279762
0,5921,Супермаркеты,400,6,Вечер,279762
0,4131,Транспорт,50,6,Вечер,279762
0,5411,Супермаркеты,90,6,День,279762
0,4131,Транспорт,50,6,Вечер,279762
0,5411,Супермаркеты,100,6,Вечер,279762
0,5411,Супермаркеты,100,6,Вечер,279762
0,5411,Супермаркеты,100,6,Вечер,279762
0,4131,Транспорт,50,7,День,279762
0,4131,Транспорт,50,7,День,279762
0,5814,Фаст Фуд,100,7,Вечер,279762
0,5499,Супермаркеты,300,7,Вечер,279762
0,5411,Супермаркеты,40,7,Вечер,279762
0,5411,Супермаркеты,100,5,Вечер,292505
0,5411,Супермаркеты,80,5,День,292505
0,5814,Фаст Фуд,70,6,Утро,292505
1,7512,Аренда авто,100,1,Утро,295160
1,7512,Аренда авто,100,4,День,295160
1,7512,Аренда авто,100,4,День,295160
0,5814,Фаст Фуд,400,1,День,295528
0,5814,Фаст Фуд,100,1,День,295528
0,5411,Супермаркеты,800,2,Вечер,295528
0,5814,Фаст Фуд,100,2,Утро,295528
0,5814,Фаст Фуд,300,2,День,295528
0,5814,Фаст Фуд,200,3,День,295528
0,5814,Фаст Фуд,100,3,Утро,295528
0,5814,Фаст Фуд,90,4,Утро,295528
0,5814,Фаст Фуд,200,4,День,295528
1,4121,Транспорт,200,5,Вечер,295528
0,5814,Фаст Фуд,400,5,День,295528
0,5814,Фаст Фуд,100,5,Утро,295528
0,5699,Одежда/Обувь,1300,6,Вечер,295528
0,5411,Супермаркеты,80,6,День,295528
0,5691,Одежда/Обувь,5900,6,Вечер,295528
1,5814,Фаст Фуд,1000,6,День,295528
0,5814,Фаст Фуд,1600,6,Вечер,295528
0,5812,Рестораны,1600,7,Вечер,295528
1,5814,Фаст Фуд,200,7,Вечер,295528
0,9402,Госсборы,4600,1,Утро,305899
1,4121,Транспорт,500,1,Вечер,305899
0,4111,Транспорт,60,1,Утро,305899
1,4121,Транспорт,400,2,Утро,305899
1,4121,Транспорт,400,2,Ночь,305899
0,4111,Транспорт,100,3,Вечер,305899
0,4111,Транспорт,60,3,День,305899
1,5814,Фаст Фуд,500,4,Утро,305899
1,4121,Транспорт,500,4,Ночь,305899
1,4121,Транспорт,400,4,День,305899
0,4111,Транспорт,60,5,Утро,305899
0,5921,Супермаркеты,90,1,День,311846
1,5814,Фаст Фуд,3000,1,Утро,311846
1,9311,Госсборы,6100,2,Вечер,311846
0,5200,Дом/Ремонт,100,2,День,311846
0,5541,Топливо,1500,2,День,311846
1,5964,Сервисные услуги,300,2,Ночь,311846
0,5411,Супермаркеты,300,2,День,311846
0,5311,Разные товары,100,2,Вечер,311846
0,5411,Супермаркеты,90,2,Вечер,311846
0,5411,Супермаркеты,70,2,День,311846
0,5651,Одежда/Обувь,200,3,Ночь,311846
0,5651,Одежда/Обувь,1700,3,Ночь,311846
0,7230,Красота,3600,3,Вечер,311846
1,5964,Сервисные услуги,2300,3,День,311846
0,5912,Аптеки,600,3,Вечер,311846
1,5964,Сервисные услуги,700,3,Вечер,311846
0,5814,Фаст Фуд,100,3,День,311846
0,5814,Фаст Фуд,60,3,День,311846
0,5814,Фаст Фуд,100,3,День,311846
0,5311,Разные товары,100,4,Утро,311846
0,5411,Супермаркеты,100,4,День,311846
0,5411,Супермаркеты,1100,4,Вечер,311846
0,5411,Супермаркеты,70,4,День,311846
1,5399,Разные товары,2500,5,День,311846
0,5921,Супермаркеты,70,5,Вечер,311846
1,5411,Супермаркеты,1800,5,Утро,311846
1,5814,Фаст Фуд,1900,5,Вечер,311846
0,5411,Супермаркеты,90,5,День,311846
0,5712,Дом/Ремонт,1100,6,Вечер,311846
1,5964,Сервисные услуги,2600,6,Утро,311846
0,5814,Фаст Фуд,100,6,Вечер,311846
0,5945,Разные товары,200,6,День,311846
0,5411,Супермаркеты,200,6,День,311846
0,5814,Фаст Фуд,100,6,Вечер,311846
0,5814,Фаст Фуд,50,6,Вечер,311846
0,5411,Супермаркеты,100,6,Вечер,311846
0,5311,Разные товары,60,7,День,311846
0,5411,Супермаркеты,200,7,Вечер,311846
1,7512,Аренда авто,200,2,День,315413
1,7512,Аренда авто,200,2,День,315413
1,7512,Аренда авто,200,2,День,315413
1,7512,Аренда авто,100,4,Утро,315413
1,7512,Аренда авто,100,4,Утро,315413
1,7512,Аренда авто,100,4,Утро,315413
1,7512,Аренда авто,400,5,День,315413
1,7512,Аренда авто,400,5,День,315413
1,7512,Аренда авто,400,5,День,315413
1,7512,Аренда авто,50,6,Ночь,315413
1,7512,Аренда авто,50,6,Ночь,315413
1,7512,Аренда авто,200,6,Ночь,315413
1,7512,Аренда авто,50,6,Ночь,315413
1,7512,Аренда авто,200,6,Ночь,315413
1,7512,Аренда авто,200,6,Ночь,315413
0,5411,Супермаркеты,800,1,День,333769
0,5411,Супермаркеты,400,1,Утро,333769
1,4121,Транспорт,800,1,Вечер,333769
0,5411,Супермаркеты,200,1,День,333769
0,5411,Супермаркеты,500,2,Вечер,333769
0,5411,Супермаркеты,500,2,Вечер,333769
0,5411,Супермаркеты,100,2,День,333769
0,5411,Супермаркеты,100,3,Вечер,333769
0,5411,Супермаркеты,200,3,День,333769
0,5411,Супермаркеты,100,3,День,333769
0,5411,Супермаркеты,100,3,Утро,333769
0,5411,Супермаркеты,400,3,Вечер,333769
0,5411,Супермаркеты,200,3,Вечер,333769
0,5411,Супермаркеты,100,3,День,333769
0,5411,Супермаркеты,300,4,День,333769
0,5411,Супермаркеты,100,4,День,333769
0,5411,Супермаркеты,100,4,Утро,333769
0,5411,Супермаркеты,200,4,День,333769
0,5200,Дом/Ремонт,300,4,День,333769
1,4121,Транспорт,100,4,Вечер,333769
0,5411,Супермаркеты,100,4,Утро,333769
0,5411,Супермаркеты,100,4,Утро,333769
0,5311,Разные товары,900,6,Вечер,333769
0,5411,Супермаркеты,500,6,Вечер,333769
0,5311,Разные товары,300,7,Вечер,333769
0,5942,Книги,100,7,День,333769
0,5651,Одежда/Обувь,400,7,Вечер,333769
0,5411,Супермаркеты,200,7,Вечер,333769
0,5411,Супермаркеты,100,7,День,333769
0,5691,Одежда/Обувь,300,3,День,345842
1,7311,Сервисные услуги,1000,3,Утро,345842
0,5411,Супермаркеты,700,4,Вечер,345842
0,5331,Разные товары,100,5,День,345842
0,5399,Разные товары,100,6,День,345842
0,5541,Топливо,3000,6,Утро,345842
0,5812,Рестораны,100,6,Утро,345842
0,5211,Дом/Ремонт,500,7,День,345842
0,5411,Супермаркеты,600,7,Вечер,345842
0,5411,Супермаркеты,300,7,День,345842
0,5912,Аптеки,2200,1,День,375193
0,5499,Супермаркеты,20,1,Утро,375193
0,5814,Фаст Фуд,700,2,Ночь,375193
0,5651,Одежда/Обувь,1800,3,День,375193
1,4814,Связь/Телеком,500,4,День,375193
0,5311,Разные товары,700,1,Утро,377693
0,5499,Супермаркеты,500,1,Вечер,377693
0,5411,Супермаркеты,100,1,Вечер,377693
0,5411,Супермаркеты,200,1,Вечер,377693
0,5411,Супермаркеты,100,1,Утро,377693
0,5499,Супермаркеты,100,2,День,377693
0,5411,Супермаркеты,200,2,Вечер,377693
0,5411,Супермаркеты,100,3,Утро,377693
0,5411,Супермаркеты,200,3,Вечер,377693
0,5411,Супермаркеты,500,3,День,377693
0,5814,Фаст Фуд,30,3,День,377693
0,5411,Супермаркеты,100,3,День,377693
0,5499,Супермаркеты,100,4,День,377693
0,5499,Супермаркеты,200,4,Вечер,377693
0,5992,Цветы,1000,5,День,377693
0,5411,Супермаркеты,100,5,День,377693
0,5411,Супермаркеты,50,5,День,377693
0,5411,Супермаркеты,100,5,Утро,377693
0,5411,Супермаркеты,100,5,День,377693
0,5499,Супермаркеты,300,6,День,377693
0,5411,Супермаркеты,200,6,Утро,377693
0,5411,Супермаркеты,200,6,Утро,377693
0,5411,Супермаркеты,100,6,Утро,377693
0,5499,Супермаркеты,200,7,День,377693
0,5411,Супермаркеты,100,7,День,377693
0,5499,Супермаркеты,100,7,Утро,377693
0,5411,Супермаркеты,100,7,День,377693
0,5411,Супермаркеты,100,7,День,377693
1,5399,Разные товары,80,4,Вечер,387340
1,5399,Разные товары,1600,4,Вечер,387340
0,5912,Аптеки,200,1,Вечер,387551
1,5411,Супермаркеты,1400,1,День,387551
0,5411,Супермаркеты,300,1,Вечер,387551
0,5411,Супермаркеты,500,4,Вечер,387551
0,5411,Супермаркеты,600,4,Вечер,387551
1,7512,Аренда авто,200,5,Ночь,387551
0,5814,Фаст Фуд,300,5,День,387551
1,4111,Транспорт,500,5,День,387551
1,5814,Фаст Фуд,200,6,Вечер,387551
0,5411,Супермаркеты,400,6,День,387551
1,5411,Супермаркеты,3300,6,Утро,387551
0,5814,Фаст Фуд,2400,6,Вечер,387551
0,5812,Рестораны,900,7,День,387551
0,5993,Разные товары,1,3,Вечер,389647
0,5814,Фаст Фуд,200,3,День,389647
0,5814,Фаст Фуд,100,3,Утро,389647
0,5912,Аптеки,70,1,Вечер,393397
0,5541,Топливо,300,1,Вечер,393397
1,5814,Фаст Фуд,800,3,День,393397
0,5993,Разные товары,100,3,День,393397
0,5411,Супермаркеты,200,3,День,393397
1,5541,Топливо,2400,4,Вечер,393397
1,7512,Аренда авто,900,4,Утро,393397
1,7512,Аренда авто,100,4,Утро,393397
0,5541,Топливо,100,4,Вечер,393397
0,5541,Топливо,2400,4,Ночь,393397
0,5511,Автоуслуги,10000,4,Вечер,393397
0,5511,Автоуслуги,16000,4,Вечер,393397
1,4121,Транспорт,500,4,Вечер,393397
1,7512,Аренда авто,400,5,Вечер,393397
1,7512,Аренда авто,200,5,Утро,393397
0,5995,Животные,1500,6,День,393397
0,5411,Супермаркеты,3700,6,День,393397
1,5732,Разные товары,1700,7,День,393397
1,5732,Разные товары,600,7,День,393397
0,5921,Супермаркеты,1500,1,День,407898
0,5814,Фаст Фуд,100,1,Утро,407898
0,5814,Фаст Фуд,200,1,День,407898
0,5921,Супермаркеты,1500,2,Утро,407898
0,5311,Разные товары,800,5,Вечер,407898
0,5411,Супермаркеты,60,5,Вечер,407898
0,5651,Одежда/Обувь,11000,6,День,407898
0,5651,Одежда/Обувь,6700,6,День,407898
0,5411,Супермаркеты,60,6,День,407898
0,5651,Одежда/Обувь,10000,7,День,407898
0,5411,Супермаркеты,1800,7,День,407898
0,4111,Транспорт,40,3,День,412376
0,5814,Фаст Фуд,100,3,День,412376
0,4111,Транспорт,40,3,День,412376
0,5814,Фаст Фуд,100,3,День,412376
0,5814,Фаст Фуд,60,3,День,412376
0,5814,Фаст Фуд,60,3,День,412376
1,5411,Супермаркеты,200,4,День,412376
1,5411,Супермаркеты,200,4,День,412376
1,4121,Транспорт,400,4,Вечер,412376
1,4121,Транспорт,400,4,Вечер,412376
1,4131,Транспорт,1000,5,Ночь,412376
1,4121,Транспорт,400,5,Ночь,412376
1,4121,Транспорт,300,5,Ночь,412376
1,4121,Транспорт,400,5,Ночь,412376
1,4121,Транспорт,300,5,Ночь,412376
1,4131,Транспорт,1000,5,Ночь,412376
1,4121,Транспорт,100,7,День,412376
1,4121,Транспорт,100,7,День,412376
0,4111,Транспорт,90,3,Вечер,412919
0,5814,Фаст Фуд,600,5,День,412919
0,5912,Аптеки,400,6,Вечер,412919
0,5411,Супермаркеты,500,6,Вечер,412919
0,7991,Развлечения,400,7,День,412919
0,5814,Фаст Фуд,400,7,День,412919
1,4121,Транспорт,400,1,День,429743
1,4121,Транспорт,200,1,Вечер,429743
1,5411,Супермаркеты,3800,1,Утро,429743
1,3423,Аренда авто,600,2,День,429743
1,5411,Супермаркеты,2800,2,Утро,429743
1,5814,Фаст Фуд,1300,3,Вечер,429743
1,5814,Фаст Фуд,500,3,Утро,429743
1,5541,Топливо,2400,4,День,429743
1,5814,Фаст Фуд,6300,4,Утро,429743
1,5411,Супермаркеты,500,5,Утро,429743
1,5411,Супермаркеты,1300,5,Утро,429743
0,5699,Одежда/Обувь,3500,6,Вечер,429743
0,5641,Одежда/Обувь,3500,6,Вечер,429743
0,7523,Транспорт,100,6,Вечер,429743
0,7230,Красота,5500,6,День,429743
1,5814,Фаст Фуд,300,6,Вечер,429743
0,5814,Фаст Фуд,2500,6,Вечер,429743
0,9402,Госсборы,1200,7,Утро,429743
1,5814,Фаст Фуд,700,7,Вечер,429743
1,5411,Супермаркеты,3000,7,Утро,429743
1,4112,Ж/д билеты,2400,1,Утро,432100
1,4112,Ж/д билеты,2400,1,Утро,432100
0,5814,Фаст Фуд,80,1,Утро,432100
0,5814,Фаст Фуд,80,1,Утро,432100
0,5311,Разные товары,1000,2,Вечер,432100
0,5311,Разные товары,7400,2,Вечер,432100
0,5311,Разные товары,1000,2,Вечер,432100
